"","data_name","xmin","xmax","ymin","ymax"
"24","Audobon_Important_Bird_Areas",-179.999996337478,179.990343351242,19.0177803236669,71.8100687106651
"25","Protected_Area",-170.847187486311,145.868491128495,-14.5597462771381,59.2217819544058
"26","Artificial_Reef",-158.19941894181,-66.0827350000921,17.9524849999359,42.3440133253565
"27","Deepsea_Coral_Observations",-179.993564545631,179.994015319917,-14.5568469846495,71.5918316309137
"28","Deepsea_Stony_Coral_Habitat_Suitability",-96.7770549524486,-64.9959781611659,23.6113390116726,43.8835931442253
"29","Deepsea_Soft_Coral_Habitat_Suitability",-96.7237812700303,-64.9959781636588,23.5808268459772,44.6418437470837
"30","Historic_Lighthouses",-164.927653888441,-64.619075555705,17.7550980557824,60.5375150008641
"31","Coastal_Barrier_Resource_System",-97.6388311874994,-64.6232006914289,17.6618533204488,47.4356146539515
"32","Coastal_States_2",-179.148909000356,179.778469999538,-14.3742069997792,71.3651620001107
"33","Census_Statistics_State",-179.148893732913,179.778485255178,-14.3742145220686,71.3651622605802
"34","Census_Statistics_County",-179.14889373309,179.778485255178,-14.3742145237614,71.3651622605802
"35","Commercial_Fish_Landings",-179.999996444235,179.999903291705,-15.3578950282115,71.6868576727482
"36","NA_Right_Whale_SMA",-81.4604492192396,-67.1399999994945,29.7499943536251,42.5000000004469
"37","Anchorage_Areas",-178.306021411615,179.370055925191,5.87695544562192,71.2329664530423
"38","Pilot_Boarding_Areas",-123.400565801539,-64.9183059929031,18.2884616194557,48.1692609725428
"39","Pilot_Boarding_Stations",-178.066651097069,177.60834812128,13.4478172938362,71.3333336564115
"40","Principal_Port",-168.93818228841,-66.1666717002778,18.0012572331459,67.7191813807948
"41","Navigation_Channel",-166.554502818704,-64.6945735371443,17.745311898801,64.5014112138317
"42","Danger_Zones_Restricted_Area",-176.629122099125,171.085008613679,5.3651013904809,65.6255175283241
"43","Unexploded_Ordnance_Area",-177.19922357142,177.69327038403,13.0949599471099,59.1656466581956
"44","Unexploded_Ordnance_Location",-166.573812099176,174.155419663853,13.4691595337086,71.3830037007898
"45","Unexploded_Ordnance_FUDS",-178.141139717825,179.488251920508,-14.2752517138681,64.4002902034646
"46","Wreck_Obstruction",-178.367517442808,179.298267803043,-14.3070144908895,71.3830040206688
"47","Pipelines",-152.154437673558,-68.8117563511882,25.3948449168904,70.4903053590637
"48","Pipeline_Area",-176.628052497532,-64.7083541870426,17.6765872918352,70.5148249220371
"49","NOAA_Charted_Submarine_Cables",-179.999999174791,179.990468860709,4.99999438022003,61.1942778837843
"50","Submarine_Cable_Area",-179.999999999964,179.999999999823,-14.2811023727221,71.795736433523
"51","Wastewater_Facility",-176.62921185057,174.088226899482,-14.3400559999856,71.3238510001451
"52","Wastewater_Outfall",-176.62767887619,174.08558496271,-14.3483329999212,71.3229993233605
"53","Wastewater_Outfall_Pipe",-176.627867004519,145.734928375896,-14.2786950962417,70.5146471958296
"54","Aquaculture",-160.743616999998,-66.9848154490795,19.5210792063534,60.834830000098
"55","Lightering_Zone",-171.183645698748,-68.8342017932351,21.2645833332898,71.3473292167159
"56","Aids_To_Navigation",-177.703055556311,179.784166667232,-14.3679999996848,71.3148688889635
"57","Maintained_Channels",-177.370748304566,145.729353474246,5.8702598631293,70.2113868901916
"58","US_Maritime_Limits_Boundaries",-179.99998772226,179.999851251216,-17.5550068273179,74.7088405722095
"59","Current",-179.919986276806,179.920017778143,13.999995429152,74.6400009876522
"60","Significant_Wave_Height_Direction",-179.933000001084,179.933000001057,17.0000030036724,63.0000191035084
"61","Wind_Speed_Direction_Combined",-179.843987697595,179.892016313651,-17.2210069733992,74.5070012530667
"62","Tropical_Cyclone_Storm_Segments_1900_2016",-179.983182501774,27.9999571679884,2.49999391197889,80.3000005295325
"63","Tropical_Cyclone_Wind_Exposure_NA_1900_2016",-106.773028324365,7.30384434046997,-7.07010438581387e-10,70.9516113016777
"64","Sea_Surface_Height",-180.000000000054,179.999999999935,-17.5550069182583,74.6853143948032
"65","EMU_Water_Temp",-179.874987702682,179.87501629504,-17.3750069258452,74.62500101548
"66","EMU_Salinity",-179.874987702682,179.87501629504,-17.3750069258452,74.62500101548
"67","EMU_Dissolved_Oxygen",-179.874987702682,179.87501629504,-17.3750069258452,74.62500101548
"68","EMU_Nitrate",-179.874987702682,179.87501629504,-17.3750069258452,74.62500101548
"69","EMU_Phosphate",-179.874987702682,179.87501629504,-17.3750069258452,74.62500101548
"70","EMU_Silicate",-179.874987702682,179.87501629504,-17.3750069258452,74.62500101548
